     11 asciifile-3.dat:h
     11 asciifile-3.dat:H
     11 asciifile-3.dat:i
     19 asciifile-3.dat:I
      7 asciifile-3.dat:j
     12 asciifile-3.dat:J
     12 asciifile-3.dat:k
     21 asciifile-3.dat:K
     15 asciifile-3.dat:l
     13 asciifile-3.dat:L
     17 asciifile-3.dat:m
     24 asciifile-3.dat:M
     12 asciifile-3.dat:n
     21 asciifile-3.dat:N
     16 asciifile-3.dat:o
     17 asciifile-3.dat:O
     23 asciifile-3.dat:p
     18 asciifile-3.dat:P
     21 asciifile-3.dat:q
     17 asciifile-3.dat:Q
     19 asciifile-3.dat:r
     20 asciifile-3.dat:R
     12 asciifile-3.dat:s
     15 asciifile-3.dat:S
     15 asciifile-3.dat:t
     20 asciifile-3.dat:T
     16 asciifile-3.dat:u
     15 asciifile-3.dat:U
     13 asciifile-3.dat:v
     14 asciifile-3.dat:V
     14 asciifile-3.dat:w
     15 asciifile-3.dat:W
     14 asciifile-3.dat:x
     12 asciifile-3.dat:X
     11 asciifile-3.dat:y
     12 asciifile-3.dat:Y
     20 asciifile-3.dat:z
     11 asciifile-3.dat:Z
     12 asciifile-4.dat:/
     12 asciifile-4.dat:+
     12 asciifile-4.dat:0
     13 asciifile-4.dat:1
     21 asciifile-4.dat:2
     15 asciifile-4.dat:3
     12 asciifile-4.dat:4
     11 asciifile-4.dat:5
     13 asciifile-4.dat:6
     16 asciifile-4.dat:7
     11 asciifile-4.dat:8
     23 asciifile-4.dat:9
     19 asciifile-4.dat:a
     22 asciifile-4.dat:A
     14 asciifile-4.dat:b
     17 asciifile-4.dat:B
     14 asciifile-4.dat:c
     20 asciifile-4.dat:C
     14 asciifile-4.dat:d
      9 asciifile-4.dat:D
      9 asciifile-4.dat:e
     11 asciifile-4.dat:E
     14 asciifile-4.dat:f
     14 asciifile-4.dat:F
     19 asciifile-4.dat:g
     14 asciifile-4.dat:G
     16 asciifile-4.dat:h
     16 asciifile-4.dat:H
     19 asciifile-4.dat:i
     16 asciifile-4.dat:I
     14 asciifile-4.dat:j
      6 asciifile-4.dat:J
     15 asciifile-4.dat:k
     15 asciifile-4.dat:K
     23 asciifile-4.dat:l
     20 asciifile-4.dat:L
     22 asciifile-4.dat:m
     10 asciifile-4.dat:M
     21 asciifile-4.dat:n
     17 asciifile-4.dat:N
     15 asciifile-4.dat:o
     16 asciifile-4.dat:O
     12 asciifile-4.dat:p
     13 asciifile-4.dat:P
     24 asciifile-4.dat:q
     15 asciifile-4.dat:Q
     15 asciifile-4.dat:r
     16 asciifile-4.dat:R
     13 asciifile-4.dat:s
     22 asciifile-4.dat:S
     22 asciifile-4.dat:t
     17 asciifile-4.dat:T
     15 asciifile-4.dat:u
     15 asciifile-4.dat:U
      9 asciifile-4.dat:v
     16 asciifile-4.dat:V
     13 asciifile-4.dat:w
     11 asciifile-4.dat:W
     14 asciifile-4.dat:x
     14 asciifile-4.dat:X
     21 asciifile-4.dat:y
     18 asciifile-4.dat:Y
     19 asciifile-4.dat:z
     12 asciifile-4.dat:Z
     20 asciifile-5.dat:/
     16 asciifile-5.dat:+
     19 asciifile-5.dat:0
      9 asciifile-5.dat:1
     13 asciifile-5.dat:2
     16 asciifile-5.dat:3
     15 asciifile-5.dat:4
     19 asciifile-5.dat:5
     11 asciifile-5.dat:6
     21 asciifile-5.dat:7
     14 asciifile-5.dat:8
     20 asciifile-5.dat:9
     13 asciifile-5.dat:a
     14 asciifile-5.dat:A
     16 asciifile-5.dat:b
     17 asciifile-5.dat:B
     13 asciifile-5.dat:c
     19 asciifile-5.dat:C
     18 asciifile-5.dat:d
     11 asciifile-5.dat:D
     21 asciifile-5.dat:e
     24 asciifile-5.dat:E
     11 asciifile-5.dat:f
      9 asciifile-5.dat:F
     14 asciifile-5.dat:g
     19 asciifile-5.dat:G
     17 asciifile-5.dat:h
     17 asciifile-5.dat:H
     18 asciifile-5.dat:i
     15 asciifile-5.dat:I
     14 asciifile-5.dat:j
     18 asciifile-5.dat:J
     16 asciifile-5.dat:k
     16 asciifile-5.dat:K
     19 asciifile-5.dat:l
     16 asciifile-5.dat:L
     21 asciifile-5.dat:m
     16 asciifile-5.dat:M
     12 asciifile-5.dat:n
     16 asciifile-5.dat:N
     11 asciifile-5.dat:o
     14 asciifile-5.dat:O
     18 asciifile-5.dat:p
      8 asciifile-5.dat:P
     21 asciifile-5.dat:q
     12 asciifile-5.dat:Q
     13 asciifile-5.dat:r
     12 asciifile-5.dat:R
     13 asciifile-5.dat:s
     24 asciifile-5.dat:S
     12 asciifile-5.dat:t
     20 asciifile-5.dat:T
     13 asciifile-5.dat:u
      7 asciifile-5.dat:U
     18 asciifile-5.dat:v
     19 asciifile-5.dat:V
     16 asciifile-5.dat:w
     12 asciifile-5.dat:W
     12 asciifile-5.dat:x
     16 asciifile-5.dat:X
     13 asciifile-5.dat:y
     13 asciifile-5.dat:Y
     12 asciifile-5.dat:z
     16 asciifile-5.dat:Z
      9 asciifile-6.dat:/
     19 asciifile-6.dat:+
     16 asciifile-6.dat:0
     12 asciifile-6.dat:1
      6 asciifile-6.dat:2
     10 asciifile-6.dat:3
     23 asciifile-6.dat:4
     15 asciifile-6.dat:5
     15 asciifile-6.dat:6
     14 asciifile-6.dat:7
     15 asciifile-6.dat:8
     12 asciifile-6.dat:9
     21 asciifile-6.dat:a
     16 asciifile-6.dat:A
     19 asciifile-6.dat:b
     16 asciifile-6.dat:B
     19 asciifile-6.dat:c
     18 asciifile-6.dat:C
     21 asciifile-6.dat:d
     17 asciifile-6.dat:D
     21 asciifile-6.dat:e
     12 asciifile-6.dat:E
     20 asciifile-6.dat:f
     16 asciifile-6.dat:F
     10 asciifile-6.dat:g
     16 asciifile-6.dat:G
     12 asciifile-6.dat:h
     12 asciifile-6.dat:H
     16 asciifile-6.dat:i
     17 asciifile-6.dat:I
     17 asciifile-6.dat:j
     10 asciifile-6.dat:J
     21 asciifile-6.dat:k
     24 asciifile-6.dat:K
     15 asciifile-6.dat:l
     16 asciifile-6.dat:L
     19 asciifile-6.dat:m
     17 asciifile-6.dat:M
     15 asciifile-6.dat:n
     13 asciifile-6.dat:N
     18 asciifile-6.dat:o
     11 asciifile-6.dat:O
     17 asciifile-6.dat:p
     22 asciifile-6.dat:P
      9 asciifile-6.dat:q
     27 asciifile-6.dat:Q
     15 asciifile-6.dat:r
     15 asciifile-6.dat:R
     17 asciifile-6.dat:s
     13 asciifile-6.dat:S
      9 asciifile-6.dat:t
      9 asciifile-6.dat:T
     11 asciifile-6.dat:u
     17 asciifile-6.dat:U
     14 asciifile-6.dat:v
     12 asciifile-6.dat:V
     17 asciifile-6.dat:w
     13 asciifile-6.dat:W
     14 asciifile-6.dat:x
     12 asciifile-6.dat:X
     19 asciifile-6.dat:y
     10 asciifile-6.dat:Y
     21 asciifile-6.dat:z
     14 asciifile-6.dat:Z
     18 asciifile-7.dat:/
     18 asciifile-7.dat:+
     17 asciifile-7.dat:0
     13 asciifile-7.dat:1
     14 asciifile-7.dat:2
     10 asciifile-7.dat:3
     12 asciifile-7.dat:4
     15 asciifile-7.dat:5
     14 asciifile-7.dat:6
     21 asciifile-7.dat:7
     17 asciifile-7.dat:8
     18 asciifile-7.dat:9
     14 asciifile-7.dat:a
     12 asciifile-7.dat:A
     16 asciifile-7.dat:b
     15 asciifile-7.dat:B
     15 asciifile-7.dat:c
     14 asciifile-7.dat:C
     12 asciifile-7.dat:d
     19 asciifile-7.dat:D
     19 asciifile-7.dat:e
     15 asciifile-7.dat:E
     12 asciifile-7.dat:f
     15 asciifile-7.dat:F
     17 asciifile-7.dat:g
     17 asciifile-7.dat:G
     21 asciifile-7.dat:h
     19 asciifile-7.dat:H
     12 asciifile-7.dat:i
     20 asciifile-7.dat:I
     18 asciifile-7.dat:j
     20 asciifile-7.dat:J
      8 asciifile-7.dat:k
     23 asciifile-7.dat:K
     19 asciifile-7.dat:l
     13 asciifile-7.dat:L
     13 asciifile-7.dat:m
     15 asciifile-7.dat:M
     14 asciifile-7.dat:n
     12 asciifile-7.dat:N
     13 asciifile-7.dat:o
     19 asciifile-7.dat:O
     15 asciifile-7.dat:p
     14 asciifile-7.dat:P
     12 asciifile-7.dat:q
     10 asciifile-7.dat:Q
     14 asciifile-7.dat:r
     15 asciifile-7.dat:R
     21 asciifile-7.dat:s
     14 asciifile-7.dat:S
     17 asciifile-7.dat:t
     14 asciifile-7.dat:T
     18 asciifile-7.dat:u
     11 asciifile-7.dat:U
     19 asciifile-7.dat:v
      8 asciifile-7.dat:V
     22 asciifile-7.dat:w
     10 asciifile-7.dat:W
     14 asciifile-7.dat:x
     16 asciifile-7.dat:X
     20 asciifile-7.dat:y
     12 asciifile-7.dat:Y
     17 asciifile-7.dat:z
     17 asciifile-7.dat:Z
     18 asciifile-8.dat:/
     10 asciifile-8.dat:+
     20 asciifile-8.dat:0
     19 asciifile-8.dat:1
     25 asciifile-8.dat:2
     13 asciifile-8.dat:3
     17 asciifile-8.dat:4
     18 asciifile-8.dat:5
     12 asciifile-8.dat:6
     23 asciifile-8.dat:7
     23 asciifile-8.dat:8
     12 asciifile-8.dat:9
      9 asciifile-8.dat:a
     13 asciifile-8.dat:A
     13 asciifile-8.dat:b
     11 asciifile-8.dat:B
     22 asciifile-8.dat:c
     15 asciifile-8.dat:C
     13 asciifile-8.dat:d
     23 asciifile-8.dat:D
     17 asciifile-8.dat:e
     15 asciifile-8.dat:E
     17 asciifile-8.dat:f
     17 asciifile-8.dat:F
     14 asciifile-8.dat:g
     23 asciifile-8.dat:G
      7 asciifile-8.dat:h
     13 asciifile-8.dat:H
     16 asciifile-8.dat:i
     17 asciifile-8.dat:I
     14 asciifile-8.dat:j
     13 asciifile-8.dat:J
     11 asciifile-8.dat:k
     17 asciifile-8.dat:K
     18 asciifile-8.dat:l
      9 asciifile-8.dat:L
     12 asciifile-8.dat:m
     13 asciifile-8.dat:M
     12 asciifile-8.dat:n
     10 asciifile-8.dat:N
     20 asciifile-8.dat:o
     15 asciifile-8.dat:O
     13 asciifile-8.dat:p
     14 asciifile-8.dat:P
     19 asciifile-8.dat:q
     17 asciifile-8.dat:Q
     11 asciifile-8.dat:r
     11 asciifile-8.dat:R
     15 asciifile-8.dat:s
     21 asciifile-8.dat:S
     20 asciifile-8.dat:t
      6 asciifile-8.dat:T
     18 asciifile-8.dat:u
     17 asciifile-8.dat:U
     22 asciifile-8.dat:v
     12 asciifile-8.dat:V
     21 asciifile-8.dat:w
     16 asciifile-8.dat:W
     15 asciifile-8.dat:x
     15 asciifile-8.dat:X
     11 asciifile-8.dat:y
     13 asciifile-8.dat:Y
     16 asciifile-8.dat:z
     16 asciifile-8.dat:Z
     19 asciifile-9.dat:/
     11 asciifile-9.dat:+
     10 asciifile-9.dat:0
     15 asciifile-9.dat:1
     18 asciifile-9.dat:2
     15 asciifile-9.dat:3
      9 asciifile-9.dat:4
     16 asciifile-9.dat:5
     16 asciifile-9.dat:6
     23 asciifile-9.dat:7
     16 asciifile-9.dat:8
     12 asciifile-9.dat:9
     12 asciifile-9.dat:a
     19 asciifile-9.dat:A
     14 asciifile-9.dat:b
     18 asciifile-9.dat:B
     15 asciifile-9.dat:c
     10 asciifile-9.dat:C
     20 asciifile-9.dat:d
     27 asciifile-9.dat:D
     13 asciifile-9.dat:e
     12 asciifile-9.dat:E
     12 asciifile-9.dat:f
     11 asciifile-9.dat:F
     14 asciifile-9.dat:g
     15 asciifile-9.dat:G
     11 asciifile-9.dat:h
     17 asciifile-9.dat:H
     18 asciifile-9.dat:i
     14 asciifile-9.dat:I
     17 asciifile-9.dat:j
     15 asciifile-9.dat:J
     16 asciifile-9.dat:k
     17 asciifile-9.dat:K
